start_timestamp,end_timestamp,duration,travel_to,deploy,travel_from,cycle_type,event_key,ts,match_type,match_number,cycle_timestamp,filename,match_index
815.087407,827.127377,12.03997000000004,5.439973000000009,2.4200140000000374,4.179982999999993,L3,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:15:44.087407000,akit_25-03-15_17-02-09.wpilog,131
827.127377,839.947375,12.819997999999941,3.400030000000015,5.920009999999934,3.4999579999999924,L3,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:15:56.127376999,akit_25-03-15_17-02-09.wpilog,132
16.237761,26.545458,10.307697000000001,2.7089309999999998,5.458745,2.140021000000001,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:22:07.237761000,akit_25-03-15_17-21-51.wpilog,133
26.545458,39.187005,12.641547,3.8202609999999986,3.516561000000003,5.304724999999998,L3,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:22:17.545458000,akit_25-03-15_17-21-51.wpilog,134
39.187005,47.886992,8.699987,2.7399830000000023,3.200023999999999,2.7599799999999988,L3,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:22:30.187005000,akit_25-03-15_17-21-51.wpilog,135
47.886992,62.190322,14.303330000000003,5.463365000000003,4.839990999999998,3.9999740000000017,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:22:38.886992000,akit_25-03-15_17-21-51.wpilog,136
62.190322,70.47043,8.280107999999991,2.2400239999999982,3.9201709999999963,2.119912999999997,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:22:53.190322000,akit_25-03-15_17-21-51.wpilog,137
70.47043,77.410374,6.939944000000011,2.139928000000012,2.360005000000001,2.4400109999999984,L3,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:23:01.470430000,akit_25-03-15_17-21-51.wpilog,138
77.410374,91.190353,13.779978999999997,5.039960999999991,8.260018000000002,0.480000000000004,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:23:08.410374000,akit_25-03-15_17-21-51.wpilog,139
91.190353,108.390321,17.199968,3.599942999999996,12.520063000000007,1.0799619999999948,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:23:22.190353000,akit_25-03-15_17-21-51.wpilog,140
108.390321,122.210312,13.819991000000002,5.640090999999998,4.279930000000007,3.899969999999996,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:23:39.390321000,akit_25-03-15_17-21-51.wpilog,141
122.210312,152.790358,30.580045999999996,2.300237999999993,2.6398690000000045,25.639939,L3,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:23:53.210312000,akit_25-03-15_17-21-51.wpilog,142
152.790358,163.390329,10.59997100000001,4.380008000000004,3.319986,2.899977000000007,L2,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:24:23.790358000,akit_25-03-15_17-21-51.wpilog,143
163.390329,174.710337,11.320008000000001,3.7200359999999932,4.120047999999997,3.479924000000011,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:24:34.390329000,akit_25-03-15_17-21-51.wpilog,144
174.710337,194.890325,20.17998799999998,3.279991999999993,6.0600259999999935,10.839969999999994,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:24:45.710337000,akit_25-03-15_17-21-51.wpilog,145
194.890325,238.552017,43.661692000000016,4.200129000000004,13.141561999999993,26.32000100000002,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:25:05.890325000,akit_25-03-15_17-21-51.wpilog,146
238.552017,260.853606,22.301589000000007,3.121537999999987,13.720100000000002,5.459951000000018,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:25:49.552017000,akit_25-03-15_17-21-51.wpilog,147
260.853606,276.493575,15.639969000000008,4.7599669999999605,3.539971000000037,7.34003100000001,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:26:11.853606000,akit_25-03-15_17-21-51.wpilog,148
276.493575,287.213638,10.720062999999982,4.779964000000007,3.960034999999948,1.9800640000000271,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:26:27.493575000,akit_25-03-15_17-21-51.wpilog,149
287.213638,300.293577,13.079939000000024,3.979939999999999,3.159973999999977,5.940025000000048,L3,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:26:38.213638000,akit_25-03-15_17-21-51.wpilog,150
300.293577,315.593562,15.299984999999992,5.079972999999995,4.720047999999963,5.499964000000034,L4,2025practice,2025-03-15 17:21:51,Prac,0,2025-03-15 17:26:51.293577000,akit_25-03-15_17-21-51.wpilog,151
